order_id,order_date,customer_id,store_id,payment_method,order_status
O003559,2024-10-25,C03759,S015,E-Wallet,Completed
O003560,2025-08-12,C01291,S031,Bank Transfer,Completed
O003561,2025-07-17,C00242,S031,E-Wallet,Completed
O003562,2024-06-05,C03249,S018,E-Wallet,Completed
O003563,2024-11-25,C01125,S016,Cash,Completed
O003564,2025-11-14,C03109,S014,Credit Card,Completed
O003565,2025-02-17,C00620,S024,Debit Card,Completed
O003566,2025-12-02,C04005,S003,Cash,Completed
O003567,2025-09-26,C04596,S024,Bank Transfer,Returned
O003568,2025-12-15,C00922,S031,E-Wallet,Completed
O003569,2025-12-07,C00232,S022,Credit Card,Completed
O003570,2024-04-09,C02409,S022,Debit Card,Completed
O003571,2025-11-11,C00521,S020,Credit Card,Completed
O003572,2025-04-10,C04734,S014,E-Wallet,Completed
O003573,2024-07-10,C02865,S008,Cash,Completed
O003574,2024-04-15,C02667,S024,E-Wallet,Completed
O003575,2024-09-09,C04222,S031,Credit Card,Completed
O003576,2025-12-11,C01526,S015,Cash,Completed
O003577,2025-06-30,C02697,S031,Credit Card,Completed
O003578,2025-09-22,C02362,S031,Credit Card,Completed
O003579,2024-08-11,C02091,S031,E-Wallet,Completed
O003580,2025-01-22,C01102,S029,Cash,Completed
O003581,2024-12-05,C04060,S031,Credit Card,Completed
O003582,2025-10-18,C02156,S031,Debit Card,Completed
O003583,2024-02-19,C02638,S031,Debit Card,Completed
O003584,2025-10-11,C04698,S031,E-Wallet,Completed
O003585,2025-11-03,C01530,S030,Debit Card,Completed
O003586,2025-02-02,C00879,S031,Bank Transfer,Completed
O003587,2025-12-06,C02505,S002,Cash,Completed
O003588,2025-09-27,C04771,S031,Credit Card,Completed
O003589,2024-10-23,C02054,S031,Bank Transfer,Completed
O003590,2024-01-07,C04010,S031,Bank Transfer,Completed
O003591,2025-09-04,C00052,S025,Debit Card,Completed
O003592,2025-05-07,C04817,S023,Debit Card,Completed
O003593,2025-12-27,C02786,S031,Debit Card,Completed
O003594,2025-12-11,C00468,S021,E-Wallet,Completed
O003595,2024-02-06,C04794,S031,Credit Card,Completed
O003596,2025-12-24,C02568,S031,E-Wallet,Completed
O003597,2025-12-21,C02309,S031,Bank Transfer,Completed
O003598,2024-11-07,C02830,S031,Credit Card,Completed
O003599,2024-04-23,C03584,S004,Cash,Cancelled
O003600,2025-02-04,C04690,S009,E-Wallet,Completed
O003601,2025-09-23,C01559,S031,E-Wallet,Completed
O003602,2024-06-28,C03489,S031,Debit Card,Completed
O003603,2024-09-13,C01920,S031,E-Wallet,Completed
O003604,2024-12-04,C01087,S031,Debit Card,Completed
O003605,2024-05-05,C00652,S031,Bank Transfer,Completed
O003606,2024-10-24,C01323,S009,Debit Card,Completed
O003607,2024-06-12,C03511,S031,Debit Card,Returned
O003608,2025-05-29,C04598,S025,E-Wallet,Returned
O003609,2024-10-22,C03995,S013,E-Wallet,Completed
O003610,2025-02-18,C00791,S030,Debit Card,Completed
O003611,2025-09-27,C04612,S031,Bank Transfer,Completed
O003612,2024-03-02,C00763,S030,Debit Card,Completed
O003613,2024-07-24,C03231,S031,E-Wallet,Completed
O003614,2024-10-21,C01406,S031,Credit Card,Completed
O003615,2024-02-07,C02190,S031,E-Wallet,Completed
O003616,2024-12-02,C03923,S014,Debit Card,Completed
O003617,2024-08-12,C00028,S031,Credit Card,Completed
O003618,2024-05-01,C00928,S031,E-Wallet,Completed
O003619,2025-11-18,C00517,S031,E-Wallet,Completed
O003620,2025-11-29,C01259,S007,Credit Card,Completed
O003621,2025-04-29,C03142,S030,Debit Card,Completed
O003622,2025-01-20,C01761,S018,Bank Transfer,Completed
O003623,2024-04-15,C00366,S031,Credit Card,Completed
O003624,2025-07-07,C03359,S031,Credit Card,Completed
O003625,2025-08-08,C02504,S031,Debit Card,Completed
O003626,2025-09-01,C02460,S031,Bank Transfer,Completed
O003627,2025-09-16,C02505,S031,E-Wallet,Completed
O003628,2025-11-10,C00376,S031,Credit Card,Completed
O003629,2024-08-23,C01972,S031,E-Wallet,Completed
O003630,2024-04-15,C00889,S031,Credit Card,Completed
O003631,2025-12-22,C04529,S031,Bank Transfer,Cancelled
O003632,2025-09-28,C02299,S017,Credit Card,Completed
O003633,2024-02-29,C02350,S021,Cash,Completed
O003634,2024-05-03,C01712,S031,Bank Transfer,Completed
O003635,2025-09-15,C04496,S010,Debit Card,Completed
O003636,2024-07-01,C01638,S022,E-Wallet,Completed
O003637,2025-11-04,C04566,S002,Debit Card,Completed
O003638,2024-12-03,C03229,S008,Cash,Completed
O003639,2024-04-24,C01427,S019,Cash,Completed
O003640,2025-07-07,C00516,S003,E-Wallet,Completed
O003641,2024-09-04,C04682,S031,E-Wallet,Completed
O003642,2025-04-05,C04689,S031,Credit Card,Completed
O003643,2025-09-18,C04158,S010,Debit Card,Completed
O003644,2025-12-10,C04076,S031,Credit Card,Completed
O003645,2025-03-30,C03533,S022,Debit Card,Completed
O003646,2025-10-06,C02801,S002,Debit Card,Completed
O003647,2025-10-04,C01275,S031,Bank Transfer,Completed
O003648,2024-01-17,C04873,S014,Credit Card,Completed
O003649,2024-11-20,C01140,S031,Debit Card,Completed
O003650,2025-05-31,C04166,S014,Debit Card,Completed
O003651,2025-01-01,C04151,S031,Credit Card,Completed
O003652,2025-09-20,C01001,S006,Credit Card,Returned
O003653,2025-03-15,C04839,S014,E-Wallet,Completed
O003654,2024-03-13,C01498,S025,Credit Card,Completed
O003655,2024-04-28,C02904,S006,Bank Transfer,Completed
O003656,2024-06-25,C02979,S031,E-Wallet,Completed
O003657,2025-07-29,C02314,S031,E-Wallet,Completed
O003658,2025-11-05,C02182,S017,Debit Card,Completed
O003659,2025-03-11,C01308,S031,E-Wallet,Completed
O003660,2024-06-24,C00583,S031,E-Wallet,Completed
O003661,2025-11-16,C03688,S026,Debit Card,Completed
O003662,2024-12-19,C02468,S031,Debit Card,Completed
O003663,2025-11-19,C00992,S031,Debit Card,Completed
O003664,2025-08-22,C00151,S031,Credit Card,Completed
O003665,2025-03-10,C01944,S029,Cash,Completed
O003666,2025-09-17,C01675,S031,,Completed
O003667,2024-09-17,C01757,S031,Bank Transfer,Completed
O003668,2024-02-05,C02456,S031,E-Wallet,Completed
O003669,2025-09-05,C03912,S029,Debit Card,Completed
O003670,2024-06-28,C02594,S012,Cash,Completed
O003671,2024-07-21,C03421,S020,Cash,Completed
O003672,2024-12-08,C03545,S031,Bank Transfer,Completed
O003673,2025-10-26,C02796,S031,Debit Card,Completed
O003674,2024-04-03,C01008,S010,Debit Card,Completed
O003675,2025-04-24,C00020,S031,Credit Card,Completed
O003676,2025-02-12,C04576,S031,E-Wallet,Completed
O003677,2025-10-16,C01957,S031,Credit Card,Completed
O003678,2025-09-25,C04130,S025,Debit Card,Completed
O003679,2024-05-05,C01766,S012,Cash,Completed
O003680,2024-04-08,C04867,S031,E-Wallet,Completed
O003681,2024-10-26,C01060,S031,Credit Card,Completed
O003682,2024-01-05,C00739,S019,Credit Card,Completed
O003683,2024-09-15,C04556,S031,Bank Transfer,Completed
O003684,2025-04-20,C01256,S031,E-Wallet,Completed
O003685,2024-07-05,C02358,S031,Bank Transfer,Completed
O003686,2025-01-28,C00867,S010,E-Wallet,Completed
O003687,2024-09-15,C01150,S031,Bank Transfer,Completed
O003688,2024-12-28,C03144,S014,Cash,Completed
O003689,2024-01-10,C00010,S031,Credit Card,Completed
O003690,2024-08-04,C04858,S002,E-Wallet,Completed
O003691,2025-06-12,C01164,S031,Credit Card,Completed
O003692,2025-09-23,C01807,S012,Debit Card,Completed
O003693,2025-01-27,C00584,S031,Bank Transfer,Completed
O003694,2024-11-26,C02138,S031,Credit Card,Completed
O003695,2025-09-18,C04068,S031,E-Wallet,Completed
O003696,2024-09-25,C02988,S031,Credit Card,Completed
O003697,2024-10-31,C01946,S031,E-Wallet,Completed
O003698,2024-04-30,C04139,S010,Credit Card,Completed
O003699,2025-03-01,C00205,S031,Credit Card,Completed
O003700,2024-12-22,C04835,S004,Credit Card,Completed
O003701,2025-05-13,C04661,S026,Cash,Completed
O003702,2025-05-26,C03539,S015,Bank Transfer,Completed
O003703,2024-05-16,C00095,S024,E-Wallet,Completed
O003704,2025-02-04,C03605,S031,E-Wallet,Completed
O003705,2025-07-15,C03082,S031,E-Wallet,Completed
O003706,2025-02-13,C00664,S031,E-Wallet,Completed
O003707,2024-12-30,C01102,S031,Credit Card,Completed
O003708,2024-06-19,C04354,S031,Debit Card,Completed
O003709,2024-12-02,C04760,S007,E-Wallet,Completed
O003710,2024-05-12,C00836,S031,Bank Transfer,Completed
O003711,2025-10-28,C02506,S031,E-Wallet,Completed
O003712,2025-07-19,C02087,S007,Cash,Completed
O003713,2024-02-28,C01362,S031,Credit Card,Completed
O003714,2024-10-21,C03463,S031,E-Wallet,Completed
O003715,2024-12-30,C04874,S004,Debit Card,Completed
O003716,2024-01-04,C01854,S007,Credit Card,Completed
O003717,2025-06-20,C02791,S026,Credit Card,Completed
O003718,2024-09-29,C04331,S029,E-Wallet,Completed
O003719,2024-12-18,C02421,S031,Debit Card,Completed
O003720,2024-04-27,C00518,S004,Debit Card,Completed
O003721,2024-09-18,C02723,S031,E-Wallet,Completed
O003722,2024-11-05,C01711,S017,Debit Card,Completed
O003723,2025-09-20,C01947,S004,Debit Card,Completed
O003724,2024-06-28,C03408,S031,Credit Card,Completed
O003725,2025-03-24,C04762,S011,Credit Card,Completed
O003726,2024-12-10,C00062,S023,E-Wallet,Returned
O003727,2024-07-05,C01039,S031,E-Wallet,Completed
O003728,2025-05-21,C02948,S031,Credit Card,Completed
O003729,2025-01-14,C01251,S028,E-Wallet,Completed
O003730,2024-12-09,C02943,S031,Credit Card,Completed
O003731,2025-07-01,C03925,S015,Cash,Completed
O003732,2024-11-30,C01049,S011,Credit Card,Completed
O003733,2025-09-18,C03676,S031,Debit Card,Completed
O003734,2024-01-18,C00845,S005,Debit Card,Completed
O003735,2025-07-12,C03885,S031,Bank Transfer,Completed
O003736,2025-12-05,C04466,S031,Cash,Completed
O003737,2024-09-13,C00389,S023,E-Wallet,Completed
O003738,2025-03-20,C02975,S028,Bank Transfer,Cancelled
O003739,2025-04-21,C04292,S019,E-Wallet,Completed
O003740,2025-02-22,C03470,S002,Credit Card,Completed
O003741,2024-12-28,C03548,S031,Debit Card,Completed
O003742,2024-10-27,C02250,S031,Credit Card,Completed
O003743,2025-08-03,C04563,S001,Bank Transfer,Completed
O003744,2024-08-09,C00582,S031,Bank Transfer,Completed
O003745,2025-04-12,C02656,S003,Credit Card,Completed
O003746,2024-06-13,C01932,S031,Bank Transfer,Completed
O003747,2025-02-09,C02453,S012,Credit Card,Completed
O003748,2024-08-01,C01800,S031,Bank Transfer,Completed
O003749,2025-10-08,C02352,S012,E-Wallet,Completed
O003750,2025-05-13,C04967,S031,E-Wallet,Completed
O003751,2025-02-28,C00720,S031,E-Wallet,Completed
O003752,2024-12-21,C04523,S031,E-Wallet,Completed
O003753,2024-08-11,C02866,S019,E-Wallet,Completed
O003754,2024-01-09,C04177,S031,Credit Card,Completed
O003755,2024-12-02,C02927,S014,Debit Card,Completed
O003756,2024-05-16,C02668,S005,Credit Card,Completed
O003757,2025-04-02,C02073,S006,Bank Transfer,Completed
O003758,2024-01-08,C02596,S027,Debit Card,Completed
O003759,2025-10-31,C02973,S031,E-Wallet,Completed
O003760,2025-11-08,C00372,S024,Debit Card,Completed
O003761,2024-04-22,C03546,S021,E-Wallet,Completed
O003762,2025-10-08,C00476,S028,Debit Card,Completed
O003763,2025-05-05,C01254,S031,Credit Card,Completed
O003764,2024-07-27,C00757,S031,E-Wallet,Completed
O003765,2024-04-14,C01526,S030,Debit Card,Completed
O003766,2025-10-14,C04975,S031,Bank Transfer,Completed
O003767,2024-03-03,C03197,S024,Debit Card,Completed
O003768,2025-01-03,C04770,S019,E-Wallet,Completed
O003769,2024-05-21,C02454,S031,Credit Card,Completed
O003770,2025-06-21,C01255,S004,Debit Card,Completed
O003771,2025-12-17,C02574,S014,Debit Card,Completed
O003772,2024-02-01,C00641,S031,Credit Card,Completed
O003773,2025-06-24,C04496,S031,E-Wallet,Completed
O003774,2024-08-01,C00989,S007,E-Wallet,Completed
O003775,2025-09-20,C03675,S031,E-Wallet,Completed
O003776,2024-04-25,C02362,S022,Credit Card,Completed
O003777,2024-09-24,C03177,S004,Debit Card,Completed
O003778,2025-12-08,C00219,S012,Debit Card,Completed
O003779,2024-11-21,C03831,S031,Debit Card,Cancelled
O003780,2024-12-07,C02889,S023,Credit Card,Completed
O003781,2024-11-14,C03125,S031,Bank Transfer,Completed
O003782,2025-01-29,C00086,S022,Debit Card,Cancelled
O003783,2024-01-11,C01925,S030,Credit Card,Completed
O003784,2024-06-20,C02153,S009,Cash,Completed
O003785,2024-09-23,C01988,S014,Credit Card,Completed
O003786,2024-05-05,C01812,S031,Bank Transfer,Completed
O003787,2024-05-05,C02276,S001,Bank Transfer,Completed
O003788,2025-08-17,C01780,S002,Credit Card,Completed
O003789,2025-09-24,C02551,S031,E-Wallet,Completed
O003790,2025-09-23,C00745,S031,E-Wallet,Completed
O003791,2025-10-18,C04495,S031,Debit Card,Completed
O003792,2024-09-13,C01815,S031,E-Wallet,Completed
O003793,2025-01-14,C00462,S031,Debit Card,Completed
O003794,2024-11-28,C04556,S005,Debit Card,Completed
O003795,2024-05-21,C01388,S031,E-Wallet,Completed
O003796,2025-12-15,C02023,S001,Debit Card,Completed
O003797,2024-09-12,C04603,S031,E-Wallet,Completed
O003798,2025-04-06,C02995,S031,Bank Transfer,Completed
O003799,2024-10-09,C02580,S031,E-Wallet,Completed
O003800,2025-04-08,C04553,S012,Cash,Completed
O003801,2024-01-16,C03161,S010,E-Wallet,Completed
O003802,2024-10-30,C00773,S031,E-Wallet,Completed
O003803,2025-05-10,C01942,S031,Credit Card,Completed
O003804,2025-05-04,C00524,S031,Bank Transfer,Completed
O003805,2025-07-10,C01848,S031,E-Wallet,Returned
O003806,2024-01-28,C02002,S022,Debit Card,Completed
O003807,2025-03-08,C01919,S018,Debit Card,Completed
O003808,2024-12-18,C04520,S017,Debit Card,Completed
O003809,2025-09-17,C03683,S006,Credit Card,Completed
O003810,2025-12-07,C02652,S028,Cash,Completed
O003811,2024-09-07,C04913,S015,Bank Transfer,Completed
O003812,2024-08-10,C01269,S012,Bank Transfer,Completed
O003813,2025-08-13,C01383,S031,Bank Transfer,Completed
O003814,2025-08-11,C04096,S031,Bank Transfer,Completed
O003815,2025-02-04,C01909,S031,Bank Transfer,Completed
O003816,2025-09-02,C01854,S030,Debit Card,Completed
O003817,2024-06-14,C04412,S031,Bank Transfer,Completed
O003818,2024-10-31,C02755,S031,Bank Transfer,Returned
O003819,2024-12-28,C00738,S031,Credit Card,Completed
O003820,2024-08-13,C00446,S009,E-Wallet,Completed
O003821,2025-04-09,C03888,S031,Bank Transfer,Completed
O003822,2024-01-08,C00413,S023,E-Wallet,Completed
O003823,2024-08-22,C01209,S031,E-Wallet,Completed
O003824,2025-11-24,C02250,S031,E-Wallet,Completed
O003825,2024-05-24,C00706,S031,Credit Card,Completed
O003826,2024-11-07,C00994,S031,E-Wallet,Completed
O003827,2024-07-13,C02431,S031,Credit Card,Completed
O003828,2025-09-01,C01766,S031,Bank Transfer,Completed
O003829,2024-12-10,C02748,S013,Debit Card,Completed
O003830,2024-01-02,C01157,S005,Debit Card,Completed
O003831,2024-02-03,C00351,S031,Debit Card,Completed
O003832,2025-08-04,C00871,S029,E-Wallet,Completed
O003833,2024-12-28,C01724,S031,Debit Card,Completed
O003834,2024-07-20,C00259,S002,Debit Card,Completed
O003835,2025-06-23,C01760,S031,Credit Card,Completed
O003836,2024-12-23,C00927,S030,Debit Card,Completed
O003837,2025-11-11,C01269,S031,E-Wallet,Completed
O003838,2025-02-16,C03624,S031,Debit Card,Completed
O003839,2025-06-17,C01434,S027,E-Wallet,Completed
O003840,2025-02-08,C01760,S031,E-Wallet,Completed
O003841,2024-10-18,C01757,S031,Bank Transfer,Completed
O003842,2025-01-18,C01405,S005,Bank Transfer,Completed
O003843,2025-08-22,C00514,S024,Bank Transfer,Completed
O003844,2025-12-14,C02339,S004,Credit Card,Completed
O003845,2024-04-21,C02181,S031,E-Wallet,Completed
O003846,2025-04-27,C02940,S031,E-Wallet,Completed
O003847,2025-12-23,C03027,S004,Bank Transfer,Completed
O003848,2024-04-06,C04794,S031,Debit Card,Completed
O003849,2024-11-05,C04989,S019,Cash,Completed
O003850,2025-02-28,C03529,S026,Debit Card,Completed
O003851,2025-12-04,C03342,S025,E-Wallet,Completed
O003852,2025-04-12,C00863,S030,E-Wallet,Completed
O003853,2024-03-07,C04006,S031,Bank Transfer,Completed
O003854,2024-10-11,C00083,S014,Debit Card,Completed
O003855,2025-11-06,C05000,S007,Debit Card,Completed
O003856,2024-02-21,C01286,S021,Debit Card,Completed
O003857,2024-08-24,C01941,S031,E-Wallet,Completed
O003858,2024-12-23,C03845,S025,Cash,Completed
O003859,2024-05-17,C00355,S023,,Completed
O003860,2024-03-03,C01919,S031,E-Wallet,Completed
O003861,2025-04-30,C02559,S021,Credit Card,Completed
O003862,2025-02-01,C04646,S031,Credit Card,Cancelled
O003863,2025-09-21,C04088,S031,Bank Transfer,Completed
O003864,2025-06-16,C01419,S012,Bank Transfer,Completed
O003865,2025-03-31,C03370,S031,Credit Card,Completed
O003866,2025-09-27,C04660,S031,Credit Card,Completed
O003867,2025-01-08,C01801,S031,Bank Transfer,Completed
O003868,2025-12-07,C01068,S031,E-Wallet,Completed
O003869,2025-06-05,C00802,S017,Credit Card,Completed
O003870,2024-08-31,C01341,S031,E-Wallet,Completed
O003871,2024-07-02,C02810,S004,Debit Card,Completed
O003872,2025-02-17,C02809,S010,Debit Card,Completed
O003873,2024-09-17,C02260,S031,E-Wallet,Completed
O003874,2025-01-05,C03297,S031,Credit Card,Completed
O003875,2024-08-14,C03702,S031,Credit Card,Completed
O003876,2024-01-22,C03195,S031,E-Wallet,Completed
O003877,2024-09-17,C02739,S013,Cash,Completed
O003878,2024-05-23,C01050,S031,Bank Transfer,Completed
O003879,2024-08-20,C00422,S015,E-Wallet,Returned
O003880,2024-10-15,C00191,S031,E-Wallet,Completed
O003881,2025-10-21,C00291,S031,Debit Card,Completed
O003882,2024-04-20,C02940,S031,Credit Card,Completed
O003883,2024-02-09,C01963,S022,Cash,Completed
O003884,2025-06-25,C04532,S029,Cash,Completed
O003885,2025-09-16,C03058,S028,E-Wallet,Completed
O003886,2025-06-26,C00114,S031,Credit Card,Completed
O003887,2024-11-04,C00382,S015,Debit Card,Completed
O003888,2024-03-07,C02721,S024,Debit Card,Completed
O003889,2024-08-28,C04853,S031,E-Wallet,Completed
O003890,2024-09-10,C00327,S031,Credit Card,Completed
O003891,2025-11-13,C03515,S031,E-Wallet,Completed
O003892,2025-03-31,C00827,S031,E-Wallet,Completed
O003893,2025-04-16,C01858,S031,Credit Card,Completed
O003894,2025-07-16,C04297,S031,Credit Card,Completed
O003895,2024-12-28,C01594,S008,E-Wallet,Completed
O003896,2025-11-27,C01361,S031,Bank Transfer,Completed
O003897,2025-09-15,C02857,S025,Credit Card,Completed
O003898,2024-12-23,C01759,S031,E-Wallet,Completed
O003899,2025-04-05,C00056,S031,E-Wallet,Completed
O003900,2025-12-01,C00169,S020,Credit Card,Completed
O003901,2025-05-15,C01319,S031,E-Wallet,Completed
O003902,2024-03-23,C03810,S012,E-Wallet,Completed
O003903,2025-10-03,C01305,S031,Credit Card,Completed
O003904,2025-09-03,C03506,S031,Bank Transfer,Completed
O003905,2024-09-17,C00573,S031,E-Wallet,Completed
O003906,2025-01-06,C04977,S022,Debit Card,Completed
O003907,2024-11-25,C00061,S031,Bank Transfer,Completed
O003908,2025-04-25,C03144,S009,Credit Card,Completed
O003909,2025-12-12,C02554,S031,Debit Card,Completed
O003910,2024-10-27,C04060,S031,E-Wallet,Completed
O003911,2024-01-29,C02039,S028,E-Wallet,Completed
O003912,2024-03-31,C04036,S014,Cash,Completed
O003913,2025-02-14,C03864,S006,Debit Card,Returned
O003914,2025-02-20,C01510,S031,E-Wallet,Completed
O003915,2024-10-24,C03697,S025,Debit Card,Completed
O003916,2024-08-17,C03394,S031,E-Wallet,Completed
O003917,2025-07-31,C02999,S031,Credit Card,Completed
O003918,2024-04-15,C02525,S001,Credit Card,Completed
O003919,2024-02-23,C02198,S031,Credit Card,Completed
O003920,2025-03-05,C02484,S031,Credit Card,Completed
O003921,2025-09-30,C00644,S011,E-Wallet,Completed
O003922,2024-04-20,C02780,S031,Credit Card,Completed
O003923,2025-06-05,C02573,S015,Cash,Completed
O003924,2025-09-28,C00940,S021,E-Wallet,Completed
O003925,2024-02-19,C00244,S031,Bank Transfer,Completed
O003926,2025-04-08,C03305,S031,E-Wallet,Cancelled
O003927,2025-10-27,C03106,S031,E-Wallet,Completed
O003928,2024-10-13,C03558,S014,Cash,Completed
O003929,2024-02-16,C03419,S031,E-Wallet,Completed
O003930,2024-10-18,C01213,S022,Credit Card,Completed
O003931,2025-10-24,C01100,S031,Debit Card,Completed
O003932,2025-11-20,C01726,S031,Credit Card,Completed
O003933,2024-04-18,C01938,S031,Bank Transfer,Completed
O003934,2024-09-14,C03995,S030,Debit Card,Completed
O003935,2025-02-03,C01121,S031,E-Wallet,Completed
O003936,2024-01-21,C04866,S031,Credit Card,Completed
O003937,2025-11-10,C01692,S007,Debit Card,Completed
O003938,2024-08-12,C02955,S029,Cash,Completed
O003939,2025-08-17,C01438,S031,E-Wallet,Completed
O003940,2024-09-16,C02458,S024,Credit Card,Completed
O003941,2025-12-28,C03329,S008,Credit Card,Completed
O003942,2025-08-12,C04261,S021,Debit Card,Completed
O003943,2024-06-11,C01209,S012,Debit Card,Completed
