order_detail_id,order_id,product_id,quantity,unit_price,discount_pct,sales_amount,unit_cost,cost_amount,profit_amount
OD0020576,O011307,P0207,1,1750564.34,0.0859,1600136.35,1014198.14,1014198.14,585938.21
OD0020577,O011308,P0196,1,1760386.12,0.1239,1542190.07,1121660.12,1121660.12,420529.95
OD0020578,O011309,P0145,2,1659453.67,0.0542,3139032.96,1054418.05,2108836.1,1030196.86
OD0020579,O011309,P0207,2,1726820.55,0.0005,3451807.02,1014198.14,2028396.28,1423410.74
OD0020580,O011310,P0176,1,2745688.78,0.0379,2641618.03,1899669.96,1899669.96,741948.07
OD0020581,O011310,P0197,1,145415.71,0.0877,132655.66,98786.53,98786.53,33869.13
OD0020582,O011311,P0069,2,1228781.59,0.0899,2236575.25,1024327.06,2048654.12,187921.13
OD0020583,O011312,P0075,1,1075428.79,0.0259,1047569.58,790158.9,790158.9,257410.68
OD0020584,O011313,P0218,1,1345721.13,0.0649,1258326.78,766938.29,766938.29,491388.49
OD0020585,O011313,P0281,1,31142.77,0.1731,25753.4,20546.58,20546.58,5206.82
OD0020586,O011313,P0174,1,641376.34,0.095,580457.56,340900.49,340900.49,239557.07
OD0020587,O011314,P0066,2,1605707.85,0.0699,2987031.92,1446544.62,2893089.24,93942.68
OD0020588,O011315,P0193,1,664407.33,0.0171,653075.56,479320.12,479320.12,173755.44
OD0020589,O011315,P0110,3,1033171.72,0.0861,2832561.53,693707.8,2081123.4,751438.13
OD0020590,O011316,P0043,3,2049945.44,0.132,5338140.39,1700829.31,5102487.93,235652.46
OD0020591,O011317,P0153,2,548766.14,0.0,1097532.29,318679.04,637358.08,460174.21
OD0020592,O011317,P0043,1,1987976.65,0.0847,1819550.08,1700829.31,1700829.31,118720.77
OD0020593,O011317,P0070,1,4859090.91,0.0367,4680623.79,4240330.32,4240330.32,440293.47
OD0020594,O011317,P0230,1,138334.09,0.1128,122731.77,90277.16,90277.16,32454.61
OD0020595,O011317,P0182,1,89296.25,0.1084,79618.58,54381.99,54381.99,25236.59
OD0020596,O011318,P0032,1,6375751.57,0.0868,5822575.58,5492084.49,5492084.49,330491.09
OD0020597,O011318,P0054,2,3668893.48,0.1039,6575177.78,3140735.19,6281470.38,293707.4
OD0020598,O011319,P0152,5,1301334.98,0.1729,5381544.03,741157.06,3705785.3,1675758.73
OD0020599,O011319,P0277,1,34729.55,0.154,29379.63,23106.31,23106.31,6273.32
OD0020600,O011319,P0178,1,626912.54,0.2095,495599.58,344847.75,344847.75,150751.83
OD0020601,O011319,P0109,3,1259265.42,0.1525,3201750.15,917178.7,2751536.1,450214.05
OD0020602,O011319,P0049,1,762589.11,0.2239,591870.28,645945.24,645945.24,-54074.96
OD0020603,O011320,P0053,4,522986.38,0.2585,1551241.28,470537.19,1882148.76,-330907.48
OD0020604,O011320,P0070,5,5046753.46,0.1994,20201172.11,4240330.32,21201651.6,-1000479.49
OD0020605,O011321,P0285,5,156501.09,0.143,670585.87,114631.95,573159.75,97426.12
OD0020606,O011321,P0256,4,4644118.02,0.1048,16629482.94,3030055.77,12120223.08,4509259.86
OD0020607,O011321,P0243,1,170607.12,0.1006,153438.61,123853.16,123853.16,29585.45
OD0020608,O011321,P0168,1,242558.18,0.1495,206294.82,149483.46,149483.46,56811.36
OD0020609,O011321,P0025,1,7134216.3,0.1453,6097598.86,6520851.77,6520851.77,-423252.91
OD0020610,O011322,P0267,1,27250.43,0.0185,26746.09,18015.57,18015.57,8730.52
OD0020611,O011322,P0007,1,11400007.08,0.0584,10734330.48,9793527.78,9793527.78,940802.7
OD0020612,O011322,P0209,3,1769798.56,0.0706,4934473.25,1040334.51,3121003.53,1813469.72
OD0020613,O011323,P0107,1,3477507.15,0.1099,3095361.85,2296983.22,2296983.22,798378.63
OD0020614,O011324,P0055,1,1226800.83,0.1282,1069512.99,1064689.23,1064689.23,4823.76
OD0020615,O011324,P0297,1,17902.66,0.091,16273.56,13851.81,13851.81,2421.75
OD0020616,O011325,P0225,4,103878.82,0.1708,344548.53,71304.84,285219.36,59329.17
OD0020617,O011325,P0156,2,97394.82,0.2719,141824.77,52483.34,104966.68,36858.09
OD0020618,O011326,P0158,1,2800740.59,0.1335,2426733.43,1745055.05,1745055.05,681678.38
OD0020619,O011326,P0119,2,361781.6,0.0991,651843.0,262402.72,524805.44,127037.56
OD0020620,O011327,P0014,3,1306917.81,0.0241,3826179.62,1089176.16,3267528.48,558651.14
OD0020621,O011327,P0052,1,5528284.81,0.0502,5250874.83,4759744.91,4759744.91,491129.92
OD0020622,O011328,P0053,1,517375.46,0.1319,449112.04,470537.19,470537.19,-21425.15
OD0020623,O011329,P0169,3,291349.41,0.2027,696895.79,188192.6,564577.8,132317.99
OD0020624,O011329,P0048,8,898586.58,0.1253,6287701.92,764468.52,6115748.16,171953.76
OD0020625,O011330,P0077,2,296798.97,0.0642,555493.53,203600.42,407200.84,148292.69
OD0020626,O011331,P0290,5,1156466.45,0.0867,5280925.19,789200.84,3946004.2,1334920.99
OD0020627,O011332,P0051,1,522473.87,0.0714,485167.4,450326.67,450326.67,34840.73
OD0020628,O011332,P0102,1,1854076.66,0.0669,1730131.43,1275290.32,1275290.32,454841.11
OD0020629,O011333,P0177,6,1747661.81,0.1043,9392583.11,1190024.47,7140146.82,2252436.29
OD0020630,O011333,P0154,6,139741.38,0.1967,673557.11,90912.7,545476.2,128080.91
OD0020631,O011333,P0065,5,2326063.58,0.214,9141024.71,1854699.47,9273497.35,-132472.64
OD0020632,O011333,P0157,2,461059.06,0.1469,786702.75,308416.74,616833.48,169869.27
OD0020633,O011334,P0030,1,649174.0,0.1033,582093.09,575129.53,575129.53,6963.56
OD0020634,O011334,P0003,1,3026804.15,0.035,2920719.62,2717012.25,2717012.25,203707.37
OD0020635,O011335,P0045,1,515710.51,0.2102,407332.62,420222.98,420222.98,-12890.36
OD0020636,O011336,P0212,1,30491.49,0.0759,28178.26,19797.96,19797.96,8380.3
OD0020637,O011336,P0158,3,2768794.96,0.1528,7037001.66,1745055.05,5235165.15,1801836.51
OD0020638,O011337,P0048,1,923602.01,0.1107,821404.08,764468.52,764468.52,56935.56
OD0020639,O011338,P0177,4,1757641.38,0.1119,6243553.38,1190024.47,4760097.88,1483455.5
OD0020640,O011339,P0264,3,1027294.08,0.1755,2540907.11,797742.73,2393228.19,147678.92
OD0020641,O011339,P0067,1,8645141.78,0.118,7624625.2,6997432.24,6997432.24,627192.96
OD0020642,O011340,P0158,1,2869365.58,0.0932,2602050.32,1745055.05,1745055.05,856995.27
OD0020643,O011340,P0272,3,335278.51,0.1627,842206.04,252111.53,756334.59,85871.45
OD0020644,O011341,P0047,1,2462152.18,0.052,2334077.22,2145450.53,2145450.53,188626.69
OD0020645,O011342,P0093,1,1108898.88,0.0407,1063738.18,835696.66,835696.66,228041.52
OD0020646,O011342,P0160,1,914825.05,0.0476,871238.92,592126.26,592126.26,279112.66
OD0020647,O011342,P0277,1,33982.53,0.025,33133.13,23106.31,23106.31,10026.82
OD0020648,O011342,P0222,1,148149.41,0.1015,133118.9,97179.55,97179.55,35939.35
OD0020649,O011342,P0257,3,257925.43,0.0836,709090.53,167946.89,503840.67,205249.86
OD0020650,O011343,P0117,1,13488220.09,0.0674,12579268.74,9843143.02,9843143.02,2736125.72
OD0020651,O011343,P0007,1,11469958.69,0.0966,10361609.3,9793527.78,9793527.78,568081.52
OD0020652,O011344,P0289,1,333636.28,0.0538,315688.91,226083.62,226083.62,89605.29
OD0020653,O011344,P0253,1,2677850.2,0.0819,2458521.15,1866730.12,1866730.12,591791.03
OD0020654,O011345,P0156,1,99331.86,0.1023,89175.17,52483.34,52483.34,36691.83
OD0020655,O011346,P0013,1,657939.04,0.0379,633035.71,586215.0,586215.0,46820.71
OD0020656,O011347,P0156,3,98683.53,0.0,296050.59,52483.34,157450.02,138600.57
OD0020657,O011347,P0205,1,1145147.15,0.0306,1110090.6,717911.05,717911.05,392179.55
OD0020658,O011348,P0040,3,884382.67,0.0902,2413838.86,709833.61,2129500.83,284338.03
OD0020659,O011348,P0281,2,31566.02,0.1265,55145.37,20546.58,41093.16,14052.21
OD0020660,O011349,P0047,1,2521350.94,0.1376,2174423.14,2145450.53,2145450.53,28972.61
OD0020661,O011350,P0168,1,248284.82,0.0975,224076.97,149483.46,149483.46,74593.51
OD0020662,O011350,P0062,2,2960656.02,0.0873,5404093.36,2408776.67,4817553.34,586540.02
OD0020663,O011350,P0023,1,856535.29,0.0054,851949.37,761116.39,761116.39,90832.98
OD0020664,O011351,P0164,1,158042.76,0.1174,139487.47,106940.97,106940.97,32546.5
OD0020665,O011351,P0103,1,3070107.19,0.0795,2826139.36,2170353.14,2170353.14,655786.22
OD0020666,O011352,P0207,2,1707571.52,0.1679,2841650.88,1014198.14,2028396.28,813254.6
OD0020667,O011352,P0040,1,861077.93,0.131,748304.64,709833.61,709833.61,38471.03
OD0020668,O011352,P0240,2,891193.66,0.128,1554285.65,606382.79,1212765.58,341520.07
OD0020669,O011352,P0066,1,1623724.85,0.1262,1418875.61,1446544.62,1446544.62,-27669.01
OD0020670,O011352,P0019,1,1935761.42,0.1892,1569582.79,1752706.76,1752706.76,-183123.97
OD0020671,O011353,P0060,1,4457693.75,0.0642,4171718.99,3715047.81,3715047.81,456671.18
OD0020672,O011353,P0291,2,193250.26,0.0623,362433.96,157166.96,314333.92,48100.04
OD0020673,O011353,P0097,1,4359162.12,0.0863,3982793.19,3390875.99,3390875.99,591917.2
OD0020674,O011353,P0152,1,1297522.21,0.1264,1133530.61,741157.06,741157.06,392373.55
OD0020675,O011354,P0057,1,8571873.95,0.0801,7885571.58,7589022.19,7589022.19,296549.39
OD0020676,O011355,P0110,2,1031949.16,0.0628,1934350.51,693707.8,1387415.6,546934.91
OD0020677,O011355,P0264,2,975566.57,0.1502,1657995.87,797742.73,1595485.46,62510.41
OD0020678,O011356,P0073,2,682949.27,0.0433,1306698.37,446121.84,892243.68,414454.69
OD0020679,O011357,P0269,1,128314.33,0.0848,117434.19,81707.41,81707.41,35726.78
OD0020680,O011357,P0123,2,230541.14,0.0644,431366.23,119940.33,239880.66,191485.57
OD0020681,O011358,P0093,1,1076351.58,0.0159,1059264.56,835696.66,835696.66,223567.9
OD0020682,O011358,P0141,1,200556.2,0.0617,188183.66,126690.48,126690.48,61493.18
OD0020683,O011359,P0073,2,680904.15,0.0829,1248882.36,446121.84,892243.68,356638.68
OD0020684,O011359,P0090,3,522141.99,0.0706,1455913.86,385181.62,1155544.86,300369.0
OD0020685,O011360,P0268,1,19438.88,0.086,17767.42,14946.37,14946.37,2821.05
OD0020686,O011361,P0075,1,1074443.16,0.0208,1052120.6,790158.9,790158.9,261961.7
OD0020687,O011362,P0300,2,1788340.45,0.0762,3304094.53,1273833.82,2547667.64,756426.89
OD0020688,O011362,P0193,2,682800.12,0.0862,1247871.0,479320.12,958640.24,289230.76
OD0020689,O011362,P0073,1,660468.51,0.0917,599935.07,446121.84,446121.84,153813.23
OD0020690,O011363,P0103,1,3062765.92,0.0722,2841644.51,2170353.14,2170353.14,671291.37
OD0020691,O011364,P0162,3,74527.32,0.1731,184871.47,42571.54,127714.62,57156.85
OD0020692,O011364,P0010,3,960782.84,0.0992,2596297.1,837339.32,2512017.96,84279.14
OD0020693,O011364,P0129,3,154724.46,0.0737,429940.64,81273.24,243819.72,186120.92
OD0020694,O011365,P0020,2,869532.2,0.149,1480014.49,742477.2,1484954.4,-4939.91
OD0020695,O011366,P0182,1,89040.04,0.0357,85862.7,54381.99,54381.99,31480.71
OD0020696,O011366,P0102,2,1866405.77,0.0622,3500522.05,1275290.32,2550580.64,949941.41
OD0020697,O011366,P0129,2,154215.97,0.0872,281524.15,81273.24,162546.48,118977.67
OD0020698,O011367,P0016,1,937645.84,0.0937,849791.61,812885.54,812885.54,36906.07
OD0020699,O011368,P0154,1,140620.53,0.0035,140123.88,90912.7,90912.7,49211.18
OD0020700,O011369,P0057,1,8454033.49,0.1139,7491011.66,7589022.19,7589022.19,-98010.53
OD0020701,O011370,P0300,2,1862799.4,0.1292,3244419.82,1273833.82,2547667.64,696752.18
OD0020702,O011371,P0192,4,34367.65,0.1987,110154.95,21401.98,85607.92,24547.03
OD0020703,O011371,P0101,2,13475778.99,0.0554,25458851.9,10440335.52,20880671.04,4578180.86
OD0020704,O011371,P0022,2,6399062.07,0.2227,9947479.82,5494045.91,10988091.82,-1040612.0
OD0020705,O011372,P0155,1,146512.75,0.0334,141625.92,79286.52,79286.52,62339.4
OD0020706,O011373,P0245,1,1204351.71,0.0915,1094118.94,912096.99,912096.99,182021.95
OD0020707,O011373,P0191,3,127891.68,0.1556,323961.19,85349.57,256048.71,67912.48
OD0020708,O011373,P0009,2,14548719.18,0.0885,26520981.9,11391061.22,22782122.44,3738859.46
OD0020709,O011374,P0287,2,2877241.68,0.0206,5636136.0,2024963.77,4049927.54,1586208.46
OD0020710,O011375,P0263,1,1211371.99,0.1102,1077916.02,952546.61,952546.61,125369.41
OD0020711,O011376,P0012,3,694950.08,0.1802,1709256.88,607117.74,1821353.22,-112096.34
OD0020712,O011377,P0155,8,147759.44,0.141,1015454.86,79286.52,634292.16,381162.7
OD0020713,O011377,P0271,3,1886629.67,0.1311,4917881.34,1480721.74,4442165.22,475716.12
OD0020714,O011378,P0009,3,13781046.07,0.1097,36808260.87,11391061.22,34173183.66,2635077.21
OD0020715,O011379,P0022,4,6392802.31,0.0614,24000886.96,5494045.91,21976183.64,2024703.32
OD0020716,O011379,P0012,5,700530.84,0.0848,3205642.01,607117.74,3035588.7,170053.31
OD0020717,O011380,P0260,1,604263.86,0.0611,567339.48,431143.02,431143.02,136196.46
OD0020718,O011381,P0043,2,1980244.81,0.01,3921065.49,1700829.31,3401658.62,519406.87
OD0020719,O011381,P0012,2,688265.52,0.0308,1334081.34,607117.74,1214235.48,119845.86
OD0020720,O011382,P0027,6,3996449.96,0.1212,21071557.07,3683158.64,22098951.84,-1027394.77
OD0020721,O011382,P0256,5,4605261.35,0.183,18812186.27,3030055.77,15150278.85,3661907.42
OD0020722,O011383,P0253,2,2719413.38,0.1007,4890951.48,1866730.12,3733460.24,1157491.24
OD0020723,O011383,P0258,1,1510183.04,0.0464,1440085.27,1031237.5,1031237.5,408847.77
OD0020724,O011383,P0049,1,750470.76,0.0849,686761.46,645945.24,645945.24,40816.22
OD0020725,O011383,P0012,1,702352.66,0.0,702352.66,607117.74,607117.74,95234.92
OD0020726,O011384,P0211,1,1705071.0,0.0377,1640756.51,989693.92,989693.92,651062.59
OD0020727,O011385,P0028,1,837892.22,0.0438,801170.22,699810.26,699810.26,101359.96
OD0020728,O011385,P0254,2,2846979.79,0.1212,5004060.38,1997287.4,3994574.8,1009485.58
OD0020729,O011385,P0139,3,141244.13,0.1093,377414.0,94821.26,284463.78,92950.22
OD0020730,O011385,P0224,2,55958.65,0.0936,101438.58,33948.11,67896.22,33542.36
OD0020731,O011386,P0195,1,241991.69,0.082,222149.07,163192.83,163192.83,58956.24
OD0020732,O011387,P0208,1,689129.91,0.0613,646870.42,396314.71,396314.71,250555.71
OD0020733,O011387,P0172,1,267665.22,0.0385,257352.31,170768.44,170768.44,86583.87
OD0020734,O011387,P0170,1,79516.53,0.0343,76793.03,47074.69,47074.69,29718.34
OD0020735,O011388,P0125,1,58036.55,0.0732,53786.18,30289.96,30289.96,23496.22
OD0020736,O011388,P0293,1,2026402.44,0.0757,1872998.79,1476010.05,1476010.05,396988.74
OD0020737,O011389,P0162,4,73987.35,0.2544,220658.03,42571.54,170286.16,50371.87
OD0020738,O011389,P0259,2,810700.59,0.2727,1179208.22,543893.44,1087786.88,91421.34
OD0020739,O011389,P0007,5,11913527.02,0.1627,49875914.75,9793527.78,48967638.9,908275.85
OD0020740,O011390,P0096,4,335459.97,0.1697,1114152.37,237452.54,949810.16,164342.21
OD0020741,O011391,P0062,3,3010489.85,0.0576,8511157.02,2408776.67,7226330.01,1284827.01
OD0020742,O011391,P0291,4,202343.71,0.1881,657146.79,157166.96,628667.84,28478.95
OD0020743,O011392,P0130,2,1123908.62,0.1049,2011924.85,566542.33,1133084.66,878840.19
OD0020744,O011392,P0012,2,674316.63,0.0749,1247591.09,607117.74,1214235.48,33355.61
OD0020745,O011393,P0288,1,32565.82,0.0913,29592.13,26118.38,26118.38,3473.75
OD0020746,O011394,P0211,2,1726170.28,0.1152,3054646.01,989693.92,1979387.84,1075258.17
OD0020747,O011394,P0082,1,545989.49,0.1331,473294.25,444465.13,444465.13,28829.12
OD0020748,O011394,P0060,1,4535732.23,0.1664,3781164.52,3715047.81,3715047.81,66116.71
OD0020749,O011395,P0249,3,1352967.88,0.1593,3412465.56,843827.59,2531482.77,880982.79
OD0020750,O011396,P0045,2,500642.94,0.0695,931648.45,420222.98,840445.96,91202.49
OD0020751,O011396,P0080,1,981635.37,0.162,822589.27,711895.37,711895.37,110693.9
OD0020752,O011397,P0166,3,990249.55,0.1433,2544921.12,667826.64,2003479.92,541441.2
OD0020753,O011398,P0087,1,588101.93,0.1063,525595.28,395845.99,395845.99,129749.29
OD0020754,O011398,P0079,3,5579376.81,0.1465,14285430.9,4263246.36,12789739.08,1495691.82
OD0020755,O011398,P0155,1,154915.27,0.1,139421.96,79286.52,79286.52,60135.44
OD0020756,O011398,P0120,2,257344.8,0.1109,457635.26,174669.6,349339.2,108296.06
OD0020757,O011399,P0165,2,650738.27,0.1469,1110350.81,404173.27,808346.54,302004.27
OD0020758,O011399,P0236,3,195849.18,0.0824,539147.07,129693.47,389080.41,150066.66
OD0020759,O011400,P0108,3,3943881.04,0.0805,10879317.83,2969966.9,8909900.7,1969417.13
OD0020760,O011401,P0126,1,1787124.51,0.0771,1649308.76,1214055.51,1214055.51,435253.25
OD0020761,O011401,P0064,2,1692272.69,0.1223,2970650.1,1438121.57,2876243.14,94406.96
OD0020762,O011402,P0101,1,13579140.52,0.0962,12273191.05,10440335.52,10440335.52,1832855.53
OD0020763,O011403,P0251,1,409150.53,0.0252,398821.28,305351.85,305351.85,93469.43
OD0020764,O011403,P0275,1,301471.11,0.1136,267226.17,237023.91,237023.91,30202.26
OD0020765,O011404,P0018,3,4650344.46,0.133,12095300.21,3768223.33,11304669.99,790630.22
OD0020766,O011404,P0050,6,9225954.71,0.1865,45032546.93,7821205.87,46927235.22,-1894688.29
OD0020767,O011405,P0121,2,486042.58,0.112,863237.18,294490.03,588980.06,274257.12
OD0020768,O011406,P0153,2,569211.87,0.1127,1010173.71,318679.04,637358.08,372815.63
OD0020769,O011406,P0062,2,2938225.39,0.17,4877571.75,2408776.67,4817553.34,60018.41
OD0020770,O011406,P0136,2,1152063.74,0.1988,1846140.08,610120.01,1220240.02,625900.06
OD0020771,O011406,P0122,2,1983515.57,0.0687,3694539.97,1032437.93,2064875.86,1629664.11
OD0020772,O011407,P0047,2,2495591.83,0.0187,4898018.7,2145450.53,4290901.06,607117.64
OD0020773,O011408,P0115,1,1548056.26,0.0914,1406570.6,1167377.86,1167377.86,239192.74
OD0020774,O011409,P0067,8,8674247.28,0.1303,60349833.1,6997432.24,55979457.92,4370375.18
OD0020775,O011409,P0188,4,202419.27,0.1256,708002.18,142390.71,569562.84,138439.34
OD0020776,O011410,P0017,5,632382.26,0.1642,2642670.61,540734.34,2703671.7,-61001.09
OD0020777,O011411,P0013,2,666439.4,0.2167,1044100.76,586215.0,1172430.0,-128329.24
OD0020778,O011412,P0028,3,804599.53,0.0901,2196345.96,699810.26,2099430.78,96915.18
OD0020779,O011412,P0103,4,3019443.36,0.1734,9983534.43,2170353.14,8681412.56,1302121.87
OD0020780,O011412,P0184,2,1568826.08,0.1522,2660234.75,1084880.46,2169760.92,490473.83
OD0020781,O011412,P0212,1,29743.38,0.1843,24262.31,19797.96,19797.96,4464.35
OD0020782,O011413,P0185,1,39011.34,0.0309,37806.54,29053.23,29053.23,8753.31
OD0020783,O011413,P0032,1,6472654.02,0.0379,6227256.85,5492084.49,5492084.49,735172.36
OD0020784,O011413,P0273,1,32537.77,0.0492,30937.92,21825.21,21825.21,9112.71
OD0020785,O011413,P0047,1,2575828.03,0.0462,2456795.75,2145450.53,2145450.53,311345.22
OD0020786,O011413,P0204,1,148219.71,0.0205,145184.69,84564.05,84564.05,60620.64
OD0020787,O011414,P0050,1,9346557.87,0.0505,8874898.76,7821205.87,7821205.87,1053692.89
OD0020788,O011415,P0262,1,207115.43,0.1032,185732.96,158934.95,158934.95,26798.01
OD0020789,O011415,P0053,1,520409.27,0.1486,443086.27,470537.19,470537.19,-27450.92
OD0020790,O011416,P0055,1,1207116.31,0.0872,1101899.39,1064689.23,1064689.23,37210.16
OD0020791,O011416,P0172,1,270599.65,0.0903,246155.09,170768.44,170768.44,75386.65
OD0020792,O011416,P0012,1,674835.07,0.1138,598040.94,607117.74,607117.74,-9076.8
OD0020793,O011417,P0178,2,640312.28,0.1728,1059323.8,344847.75,689695.5,369628.3
OD0020794,O011418,P0143,1,2439443.84,0.0555,2304166.39,1613968.04,1613968.04,690198.35
OD0020795,O011419,P0102,4,1876481.07,0.1385,6466723.03,1275290.32,5101161.28,1365561.75
OD0020796,O011419,P0068,4,3845028.21,0.2028,12261422.09,3294536.89,13178147.56,-916725.47
OD0020797,O011419,P0140,3,213833.4,0.2355,490416.92,148969.08,446907.24,43509.68
OD0020798,O011419,P0153,2,557634.12,0.1935,899476.54,318679.04,637358.08,262118.46
OD0020799,O011420,P0266,1,2505518.94,0.0721,2324805.63,1982301.81,1982301.81,342503.82
OD0020800,O011420,P0132,1,2035443.36,0.056,1921513.86,1414543.1,1414543.1,506970.76
OD0020801,O011421,P0171,2,146152.46,0.1363,252461.63,77750.13,155500.26,96961.37
OD0020802,O011422,P0040,1,889967.76,0.1453,760672.85,709833.61,709833.61,50839.24
OD0020803,O011422,P0075,2,1063390.38,0.1258,1859217.99,790158.9,1580317.8,278900.19
OD0020804,O011422,P0246,2,78680.58,0.1718,130325.75,47083.56,94167.12,36158.63
OD0020805,O011422,P0203,5,866137.27,0.1764,3566549.38,540731.73,2703658.65,862890.73
OD0020806,O011422,P0126,2,1835217.89,0.0611,3446326.03,1214055.51,2428111.02,1018215.01
OD0020807,O011423,P0006,1,10118190.41,0.1396,8705813.32,8118987.55,8118987.55,586825.77
OD0020808,O011423,P0277,4,34880.1,0.1174,123144.55,23106.31,92425.24,30719.31
OD0020809,O011424,P0088,1,2755962.64,0.0416,2641245.32,2060938.66,2060938.66,580306.66
OD0020810,O011425,P0241,6,658295.95,0.0781,3641122.41,485076.07,2910456.42,730665.99
OD0020811,O011426,P0259,1,803473.29,0.1779,660563.2,543893.44,543893.44,116669.76
OD0020812,O011427,P0160,1,907148.8,0.1285,790612.21,592126.26,592126.26,198485.95
OD0020813,O011428,P0090,1,544126.47,0.1057,486609.21,385181.62,385181.62,101427.59
OD0020814,O011428,P0272,3,332237.57,0.0471,949736.48,252111.53,756334.59,193401.89
OD0020815,O011428,P0089,3,731979.13,0.0377,2113105.64,543656.95,1630970.85,482134.79
OD0020816,O011428,P0278,1,2421636.04,0.1035,2170876.46,1590807.6,1590807.6,580068.86
OD0020817,O011429,P0008,3,2354542.3,0.0957,6387834.16,2030360.78,6091082.34,296751.82
OD0020818,O011430,P0188,5,209576.31,0.1233,918636.47,142390.71,711953.55,206682.92
OD0020819,O011431,P0044,1,10471512.84,0.0357,10097917.05,9619558.06,9619558.06,478358.99
OD0020820,O011432,P0061,2,4290900.64,0.1571,7233829.27,3733959.57,7467919.14,-234089.87
OD0020821,O011432,P0132,2,2024262.98,0.0692,3768334.5,1414543.1,2829086.2,939248.3
